Review,Rating,Tanggal
"Dulu bagus banget. Suka yang simpel. Semakin sering update, setahun ke belakang ini bikin nggak nyaman. Highlight hilang mulu kalau udah ke close, belum fitur lain.",3,2024-01-23 06:14:45
Salinan buku nya kurang banyak apalagi kalau Bukunya penulis terkenal beuh sampai 15.000 antrian jadi mohon dibanyakin ya antriannya,2,2024-01-23 06:05:14
"Sampah, gak bisa di buka. Sudah verifikasi tapi masih gak bisa🤏🏻",1,2024-01-22 10:10:47
"Aku baru download karena ada yang mau aku cari, eh malah gak bisa daftar terus, udah dari dua Minggu aku download, tapi masih gak bisa daftar, proses maintenance Mulu, lama bener. Bintang dua dulu, karena 'kan? Saya gak tahu fiturnya gimana, buat daftar aja gak bisa.",2,2024-01-22 08:40:52
APLIKASI YANG MEMBANTU BANGET SII,5,2024-01-20 14:05:41
"Bagaimna sih pahal udah di tandain pas di buka lagi ya tandany ilang., harus nyari"" baca ulang lagi ribet banget",2,2024-01-19 22:03:55
"Untuk masuk ke ipusnas aja butuh 30 menit, sudah pakai wifi dan paket data, sudah di update juga. Bagaimana ini min?",2,2024-01-19 08:24:32
"Tinggal perbaikin fitur bookmark nya min, sama untuk koleksi buku dibidang-bidang tertentu, misalnya mengenai bidang seni deng",3,2024-01-18 17:54:35
Kenapa penanda halaman selalu hilang setelah aplikasi di tutup..??,2,2024-01-18 13:56:34
Udah daftar ga berhasil berhasil harus beberapa kali. Setelah berhasil suruh login kata sandi tidak sesuai terus. Udah verifikasi email tetep gabisa :'(,1,2024-01-18 11:45:43
"Memudahkan membaca buku tanpa memiliki, buku lengkap dan sangat bermanfaat. Terima kasih",5,2024-01-17 18:38:14
Setiap kali saya mau pinjam buku selalu saja muncul begini: Anda belum melakukan verifikasi email. Cek kotak atau spam anda...... Tolong bagaimana cara mengatasinya,1,2024-01-17 13:41:28
"Setelah di update saya tidak bisa login dengan akun lama, tidak ada keterangan apakah password salah atau yang lainnya hanya tidak bisa login dan tidak bisa ubah kata sandi",1,2024-01-17 09:55:03
"Tolong untuk pihak ipusnas!untuk memperbaiki masalah aplikasi ini,yaitu MASALAH opsi save tidak bekerja dengan baik.ini sangat mengesalkan bagi saya!!!",3,2024-01-16 22:42:34
Masukan untuk pengembang aplikasi Mohon ada daftar buku rekomendasi/buku yg populer/sering dipinjam,4,2024-01-16 14:59:24
"baik, terimakasih ipusnas, aplikasi semakin berkembang, buku semakin banyak",5,2024-01-16 09:36:36
"Pertama kali download aplikasinya sangat bagus dapat berfungsi dan pilihan buku juga cukup banyak, meskipun untuk buku-buku populer sangat lama antriannya. Tetapi saat saya download untuk kedua kalinya tidak bisa log in, buku-buku tidak keluar dan diminta ""memuat ulang"" terus-menerus padahal koneksi internet lancar. Sangat disayangkan sekali padahal aplikasi ini sangat membantu.",2,2024-01-15 19:08:56
"mau masuk kok tidak bisa ya, dari kemarin - kemarin jg sama, padahal jaringan bagus, tidak kenapa kenapa, tolong diperbaiki ya, soalnya dibutuhkn untuk mecapai tujuan belajar di sekolah.",2,2024-01-15 17:41:45
Mau cari buku yang ada susah pdhl yang lain ada udah cari sampai pusing hdeh,3,2024-01-15 15:19:49
"Mau daftar gagal terus, padahal sinyal bagus",2,2024-01-15 08:20:39
Semua buku puisi yg dipinjam tidak pernah bisa dibuka dan app mendadak close sendiri,1,2024-01-14 21:35:15
"Sebelumnya terimakasih sudah memberikan layanan yang terbaik, dan mohon maaf juga jika ada kritikan, untuk sekarang kenapa ipusnas suka error kalau di buka sering gak bisa, padahal sangat penting dan bermanfaat untuk cari Referensinya buat Skripsi an 🙏mohon diperbaiki yah secepatnya terimakasih 🙏",4,2024-01-14 21:07:31
"Jelek bgt asliiii. Kenapa setiap nge-highlight tuh selalu berantakan ya? Sehabis highlight, kemudian close ebook. Saat mau membaca kembali ternyata highlight yang sudah diberikan sebelumnya berantakan. Kalimat yang ter highlight jadi hilang dan kalimat yang tidak di highlight justru ter highlight. Ini gimana ya? Bug nya ya ampun🥲 jadi harus mengecek ulang dan membetulkan highlight berkali-kali. Menyulitkan bukannya memudahkan",1,2024-01-14 14:42:01
Tidak bisa verifikasi email padahal sudah di kirim berulang kali,1,2024-01-14 10:54:32
"Fitur penanda bukunya gabisa dipakai, jadi mesti scroll dari awal lagi kalo keluar dari aplikasi, terus untuk highlightny juga susah digunakan. Tolong dibenahi lagi aplikasnya.",3,2024-01-14 01:40:37
"Tolong omean kang, hanca kuring balik deui ka mimiti wae",2,2024-01-13 21:20:57
Banyak kurang lengkap tapi okelah,4,2024-01-13 11:28:11
"So far bagus kok, bnrn bagus. Ad yg nyebelin kya highlght ny yg susah diatur, tp utk itu msh oke. Yg nkin jemgkel knp saya sambungin pakai wifi g bsa dibuka ini apk???",2,2024-01-12 23:01:16
Daftar pinjaman tiba tiba berubah sendiri dan hilang,4,2024-01-12 21:27:04
"Kok nggak bisa dibuka ya, min?",5,2024-01-12 20:10:38
"Saya mau regis akun gak bisa terus, tulisannya eror. Ganti hp pun sama 🥲",1,2024-01-11 19:51:37
Kenapa gk bisa daftar,3,2024-01-11 16:29:04
"Halo, mengapa saya tidak bisa setting ulang password yg lupa?",5,2024-01-11 16:02:51
"Gak bisa bisa registrasi udah di coba berulang ulang tetep yang muncul ""server sedang dalam proses maintenance""",2,2024-01-11 13:28:11
gk bisa registrasi😢,3,2024-01-11 10:32:09
knp sering eror sih,3,2024-01-11 07:06:51
Parah errornya! Akun tiba-tiba keluar. Gak bisa log in!,2,2024-01-11 06:55:48
Sekarang sering error,2,2024-01-11 06:49:55
"Setelah diupdate kok tambah ngebug, mau pinjam buku diulang berulang kali, ada terus tulisan gagal menambahkan buku di koleksi, network timework, aplikasi sih udah bagus koleksi buku sudah banyak banget dari buku booming atau buku pengetahuan lainnya, mohon segera diperbaiki",2,2024-01-11 06:19:59
Kenapa susak kali daftarnya,1,2024-01-10 23:58:23
Duh eror apknya tiba tiba ngak bisa kebuka keluar keluar terus.. Padahal mau baca novel🥲,5,2024-01-10 20:31:43
"Min, aplikasi saya kok force close terus ya saat buka buku, padahal udah update yang terbaru. Mohon bantuannya",3,2024-01-10 20:24:27
"Tidak bisa diakses daftarnya gagal terus, saya ganti bintangnya kalo sudah diperbaiki terimakasih",1,2024-01-10 19:13:42
"Aplikasi jem...polan, mau login aja susah mana lagi ditunggu guru buat cari 3 puisi modern, gak jadi dapet nilai dah ini gmn siiii gajelass bgt, udh berulang kali login, pake 3 akun yg ada di HP tetep gabisa 'network error lah' koneksi habis lah, kecewa cik woila 🤓",2,2024-01-10 13:03:55
Aplikasinya kok lemot ya padahal jaringan saya bagus,4,2024-01-10 08:17:49
"Saya suka aplikasi ini sebenarnya, walau scr fitur masih sangat kurang, dan tidak tahu kenapa sekarang malah tidak dapat di akses sama sekali, udah saya coba berbagai cara yg saya bisa tapi tetap saja tidak bisa dan aplikasi ini juga sering eror dg sendirinya padahal saya mau baca malah ga bisa",2,2024-01-10 06:32:28
Coba ada koin yang mendapatkan uang Buku udah lengkap perlu di tambahi lagi yang terbaru,5,2024-01-09 22:57:51
Udah daftar beberapa bulan lalu eh log in lagi gabisa masuk aneh,2,2024-01-09 20:02:25
"Masih perlu ditingkatkan lagi; - saya sering menemukan cover/sampul buku yang buram/pecah - saya tidak dapat menemukan judl buku yang saya cari, padahal saya menemukan buku tersebut di kolom rekomendasi ketika sedang melihat-lihat buku lain - Alangkah baiknya jika tampilan beranda/UI dibuat sebagus mungkin Itulah saran dari saya, terimakasih kepada perpustakaan nasional karena telah terus meningkatkan kualitas apk ini!",3,2024-01-09 14:03:40
"Org² sibuk nungguin antrian,lah saya registrasi aja gak bisa.",1,2024-01-09 13:36:34
"Suka ngebug, susah login, lambat (Padahal jaringan bagus nih kencang WIFI-nya)... Beri informasi padaku apabila apk ini udh benar... Bayar yg bikin APK-nya dgn harga yang sesuai donk biar hasilnya gak gini.... Kan kualitas juga tergantung harga",3,2024-01-09 09:20:18
Luar biasa ini dapat memberikan pengetahuan untuk pelajar,5,2024-01-09 07:56:43
Sering sekali log out sendiri dan tidak bisa log in kembali dengan alasan jaringan. Sudah dicoba berkali-kali bahkan ganti akun tetap saja tidak bisa.,1,2024-01-08 23:13:10
Ga berguna jgn download Gurunya ngasih tugas gajelas Mau buka bukunya sulit Buat aplikasi yang memudahkan dong,1,2024-01-08 12:55:52
"aplikasi yang sangat membantu saya dalam membaca buku digital secara gratis, dan sangat membantu☆☆☆☆☆",5,2024-01-08 06:51:13
"Aplikasinya bagus dan koleksi bukunya bagus"" yang kurang cuman notif saat buku yang diantri tersedia ,rasanya capek harus setiap saat ngecek aplikasi susah banget buat dapetnya berasa nunggu keberuntungan ajaa huhuhu semoga segera diperbaiki. Oh iya saya sudah menyerah dengan penanda halamannya jadi setiap ingin jeda membaca saya tulis halaman terakhir saya baca di catatan soalnya bagian penanda tidak berfungsi dengan baik selalu ilang""an saya amat berharap aplikasi ini lebih maju lagi.",4,2024-01-08 05:05:53
"Sedikit saran dari saya mungkin untuk di UI nya agar lebih baik, tingkatin ui/tampilan agar lebih menarik dan tidak membosankan sama, fitur fitur nya tolong di perbanyak dan pelayanan untuk meminjam buku tolong di perbaiki lagi soalnya ini juga epus taraf nasional jadi harus bagus itu saja terima kasih",3,2024-01-06 22:50:39
"Ipusnas knp gini banget sekarang? Dulu first time download bagus banget, cepet, minjem buku gampang. Sekarang minjem buku harus verifikasi email dulu padahal udah sign up dan udh pny akun. Bug nya juga banyak banget, mengganggu. Mohon di tingkatkan lagi dong. Janji upgrade bintang kalo keluhan say di tanggapi",1,2024-01-04 19:43:57
"saya kesulitan untuk daftar akun di aplikasi ini, tolong bantuan nya. Terima kasih",1,2024-01-04 19:01:00
Susah banget cuman mau baca buku.terus gimana coba verifikasi email?! Ga ada petunjuk nya! Belibet!!!!!,1,2024-01-04 18:20:27
"apk nyaa anehh,login aja gak bisaa kocak sekali,manaa maintenance lagii BEJIRRLAAAA",1,2024-01-04 11:19:51
Jelek 👹👺👹👺 koneksi lancar malah gak bisa masuk,1,2024-01-04 10:18:51
Buku nya lengkap 👍,5,2024-01-03 22:00:34
Tambah lagi koleksi buku novel dan selfimprovment,5,2024-01-03 20:03:01
Gak rekomend,1,2024-01-03 17:27:10
Lengkap,5,2024-01-03 12:11:53
"mantap, Aplikasi yang sangat membantu untuk kehidupan para pembaca buku 💖.",5,2024-01-03 11:05:58
Berfungsi dengan baik,5,2024-01-03 10:49:48
Bintang 3 dulu deh... koleksinya belum lengkap nihh... coba dilengkapi lagi koleksinya....,3,2024-01-03 10:29:16
"Hari ini tiba-tiba udah ngga bisa lagi pinjam buku, server error trs. Sdh coba uninstal trs instal lg, tetap aja sama ngga. Tolong min ini diperbaiki secepatnya.",5,2024-01-02 19:13:53
Sangat bermanfaat. Terimakasih.,5,2024-01-02 16:32:04
Kenapa tidak bisa meminjam buku padahal buku yang aku mau yang itu udah 2 kali aku menginstal tapi tetep ga bisa,3,2024-01-02 11:53:13
Sering bug app nya,1,2024-01-02 08:25:09
"Ipusnas di download kembali malah mengecewakan,,,gak ada buku yang muncul,,,terus ganti password gak bisa",1,2024-01-02 08:09:03
"secara tiba-tiba tidak bisa meminjam karena error, semua fiturnya juga kurang berfungsi dengan baik. saya ngasih feedback di aplikasinya juga error",1,2024-01-02 07:17:57
Aplikasi nya eror tidak bisa pinjem buku,1,2024-01-02 06:42:36
"Sudah login tapi harus masuk lagi, dan gagal terus",3,2024-01-02 06:15:49
"Aplikasi kocak,udah daftar, tapi nggk bisa pinjam buku,, gimana mau bacanya 🙎",1,2024-01-02 04:44:12
"tiba-tiba eror ga bisa minjam buku. padahal, jarang stock bukunya yang mau aku baca lagi adaaaa 😭😭",1,2024-01-02 04:24:44
Bagus cuman kurang kaca mata pembesar biar nyari buku lebih gampang,4,2024-01-01 17:06:31
"Kenapa log out muluu, udah coba uninstall aplikasinya tetap aja. Tolong perbaiki dongg",1,2023-12-31 21:13:59
"Udh download, coba daftar berkali2 ga bisa trs, keterangannya server dlm pemeliharaan, yaudah mohon maaf uninstall dulu",1,2023-12-31 19:36:55
Aplikasih sering error' bahkan sering g bisa d bka,2,2023-12-31 15:22:26
tolong min aplikasi nya tiap mau dibuka force close.,1,2023-12-31 13:37:13
"Susah banget buat registrasi, padahal saya ingin membaca",1,2023-12-31 12:22:07
"maaf sebelumnya, tapi aku login kok ga bisa2 ya?? mohon bantuannya🙏",3,2023-12-31 08:06:35
Over all aku suka sih tapi fontnya kecil huhu mungkin ngikut buku fisiknya. Sama itu fitur bookmark kadang error gitu. Itu aja makasihh <3,4,2023-12-31 06:34:44
Tingkatkan teruss mantap! Entaskan literasi rendah bangsa!,5,2023-12-31 03:06:32
"Bintang satu karena sulit buat registrasi, gagal terus notifnya",1,2023-12-30 11:25:23
"Buku digital kok ada batasan, ngaco banget, buku gk lengkap. Perbaiki lah servernya biar stok buku nya jd unlimited.",1,2023-12-30 05:29:53
Top,5,2023-12-30 00:42:02
"gagal terus saat login, sudah daftar jaringannya juga bagus tapi gabisa masuk. pake email yg satunya juga gabisa pdhl sandi nya sdh benar",1,2023-12-29 22:35:25
"Sangat membantu , bukunya lengkap gratis lagi",5,2023-12-29 09:44:46
Saya mau login kok gagal terus ya Mohon bantuannya,5,2023-12-28 21:29:38
Kok susah ya buat masuk sama registrasi nyaa?,2,2023-12-28 15:40:14
Ada bug di fitur bookmark sama penanda tulisan,4,2023-12-27 22:29:55
"maaf ya bintang 1 dulu, soalnya udah lebih dari 3 jam saya coba login tapi nggak bisa terus gimana ini kak? soalnya saya butuh banget buat belajar? semoga gak maintenance lagi ya",1,2023-12-27 21:55:01
"ga bisa loginnnnnnnn, udh semangat padahallll ;(",2,2023-12-27 17:34:52
"Sebenere bagus, tapi ngebug mulu. Belum ada sehari apknya ga dibuka, masa gabisa mulu. Capek le download",2,2023-12-27 17:28:30
Aplikasi sering macet...JD gaj bisa baca,3,2023-12-27 11:37:30
Saya tidak bisa login,1,2023-12-27 11:19:54
iqro,2,2023-12-27 03:44:41
Mengakses Ipusnas cukup baik,5,2023-12-25 23:02:59
"Kurang oke. Fitur pencarian pas lagi baca buku nggak berfungsi sama bookmarknya pada ilang. Jadi percuma saya tandain. Sorotan teks juga nggak bisa. Pas saya arahkan teks yang ingin saya sorot, malah yg kena creditnya(digitalpublishing). Fitur ini juga sensitif banget, gampang kepencet. Bikin mengganggu pas baca buku. Tolong diperbaiki ya🙏",3,2023-12-25 22:24:39
"Bintang 1 dulu. Aku coba mendaftar ke aplikasinya, malah gak bisa-bisa. Padahal dapat rekomendasi ini di internet katanya bagus banget aplikasinya. Tapi masalah mendaftarnya, kok susah banget yahhh??",1,2023-12-25 21:14:39
Sebenarnya saya suka banget aplikasinya tapi saya udah tidak pakai lagi semenjak ada permintaan izin yang menurut sy tidak perlu yaitu permintaan izin aplikasi untuk mengakses audio. Menurut sy ini janggal dan tidak perlu. Semoga diperbaiki karena saya ingin melanjutkan bacaan sy. Terimakasih,2,2023-12-25 19:56:50
Bagus sii,4,2023-12-25 12:44:09
"kok punya ku ga bisa di download ya? berkali kali kucoba tapi ttp ga bisa, ini kenapa ya?",1,2023-12-25 06:49:46
"makasih bugnya sudah di perbaiki, aplikasinya sangat membantu👍🏻👍🏻",5,2023-12-24 08:06:34
Aplikasi tidak bisa di download padahal ruang penyimpanan masih banyak,1,2023-12-23 16:10:38
Bagaimana cara biar bisa penguna ini sebelumnya saya tak pernah memakai secara online,5,2023-12-22 17:50:09
Kesulitan daftar jadi anggota. Berapa kali coba gagal terus,1,2023-12-22 12:31:58
"Bagus banget. Bisa baca buku gratis, dan tentunya mencerdaskan seluruh bangsa Indonesia",5,2023-12-22 10:38:01
Urgensinya apa perlu izin musik dan lainnya? Kalau bukan fungsi kunci lebih baik dijadikan pilihan bukan diwajibkan. Sangat disayangkan lho,1,2023-12-22 02:24:06
"Hallo ipusnas, kenapa ya sekarang bagian komen dan sinopsis tidak muncul cuma layar putih saja. Mohon diperbaiki kembali. Susah sekali jika tidak ada sinopsis. Terima kasih",4,2023-12-21 19:09:03
"Bagus. dapat meningkatkan minat baca masyarakat. semoga ke depannya, ipusnas memiliki semakin banyak fitur. Saran fitur: pembagian genre kategori fiksi dan pembagian dari segi penerbit dan penulisnya.",5,2023-12-21 16:42:25
Sangat bagus tapi tampilan ui bisa di tingkatkan lagi agar nyaman saat membaca.,5,2023-12-21 14:17:20
kerenlah..bisa isi waktu luang dg baca ebook...klo bisa koleksi ebook nya dibanyakin donk 😁,5,2023-12-21 14:04:23
"Tolong sy tidak bisa pinjam buku, pas klik pinjam ada tulisan kaya gini terus. arguments must be objects such as bytes or ASCII strings, not 'No Type'",1,2023-12-21 02:20:27
"app yang sangat bermanfaat sekali, sebagai bahan bacaan yang koleksiyaa bukan kaleng kaleng, semoga bisa terus dikembangkan dan koleksinya semakin bertambah. sukses selalu ipusnas",5,2023-12-20 21:07:18
"Sering terjadi kesalahan jaringan, info tentang buku juga sering tidak dapat ditampilkan (berkaitan dengan kesalahan jaringan tadi). Tampilan antarmuka kuno. Semoga bisa diperbaiki.",1,2023-12-20 18:40:07
"Sering sekali bug. Padahal kemarin bisa dibaca, sekarang malah tidak bisa masuk. Selalu force closed. Dan ini sering terjadi. Tolong diperbaiki, karena mengurangi kenyamanan membaca.",2,2023-12-19 11:43:12
"Kok gak bisa di akses lagi sih, di laman pertama masuk muat ulang mulu..padahal semalem masih bisa, udah di uninstall dan di muat ulang tapi tetep gak bisa..",3,2023-12-19 11:09:29
Saya membutu aplikasi ini,1,2023-12-19 07:54:36
Tidak mau di buka tolong di perbaiki secepatnya,1,2023-12-19 06:09:19
Sebenernya bagus dan bermanfaat banget app nya tapi sering ngebug,2,2023-12-19 05:43:32
"bugnya parah banget. sekarang malah ga bisa dibuka, kirain karena belum update eh abis diupdate tetep sama aja. padahal banyak yang belum dibaca dan masa peminjaman cuma 5 hari",3,2023-12-19 04:54:13
Padahal sangat membantu tapi sering eror😭 Ini punya saya gabisa dibuka padahal dikejar deadline 😭,3,2023-12-19 04:28:51
Halo ini kenapa ya setiap buka buku di downloadan selalu keluar sendiri,3,2023-12-18 09:35:05
"Setiap mau pinjam, selalu disuruh verifikasi akun, padahal akun ku sudah terverifikasi, tolong dong di perbaiki, saya juga mau baca.",3,2023-12-15 17:32:35
Sekarang ini ipusnas sedang tidak bisa dibuka knp ya?,4,2023-12-15 15:02:09
"Aku perbaruin kok malah ngga jelas 😭😭😭 gbisa masuk ke beranda, kayak ngefreeze gitu kenapaa",1,2023-12-15 09:58:37
